Indicativo;enero;febrero;marzo;abril;mayo;junio;julio;agosto;septiembre;octubre;noviembre;diciembre;anual
1111;15.0;13.5;13.6;15.3;17.6;20.0;22.4;23.6;22.4;19.1;15.0;15.4;17.7
1109;;;;;;;;;;;;16.1;
8500A;17.3;18.1;18.5;21.2;23.4;28.3;30.7;30.6;28.9;24.1;18.8;16.6;23.0
5000C;18.1;16.6;18.0;20.5;21.8;26.1;28.5;29.3;27.2;23.2;18.8;;
4121;12.5;13.0;16.1;18.8;22.9;31.9;36.4;35.0;30.3;23.6;14.7;10.9;22.2
5402;16.6;17.2;19.9;23.0;26.5;35.2;;;34.8;27.4;;17.1;
8096;11.3;11.6;13.8;16.1;20.9;29.0;33.5;33.0;28.2;22.2;13.5;13.4;20.5
1014;15.7;14.0;14.5;17.6;20.5;22.4;24.8;26.6;25.2;20.0;14.8;15.3;19.3
1024E;14.0;11.8;12.0;14.9;18.2;20.2;21.8;24.3;22.7;18.2;13.2;13.4;17.1
0367;16.0;;17.5;;22.3;27.9;;32.4;29.6;22.3;;15.7;
5530E;16.8;15.6;18.2;22.0;25.8;34.2;38.2;36.9;33.3;26.9;17.4;16.7;25.2
5514;15.2;14.0;16.4;20.1;23.9;32.1;36.1;34.4;31.1;25.7;16.7;15.2;23.4
3013;9.8;9.8;11.3;14.7;19.7;26.6;31.3;31.7;26.4;21.0;12.3;11.5;18.8
4642E;17.7;17.7;19.4;21.5;24.4;30.8;34.3;34.8;31.6;26.3;19.6;17.8;24.7
9898;11.5;13.1;15.1;18.4;22.5;29.5;33.7;33.1;28.4;20.6;12.6;7.4;20.5
5270B;13.7;13.6;15.3;19.2;23.3;31.7;36.4;35.5;30.7;;15.7;14.1;
9170;11.3;12.8;13.5;17.6;22.5;28.1;30.7;31.6;28.1;21.9;14.1;10.2;20.2
C249I;22.3;21.6;21.4;23.5;25.1;26.6;;28.8;27.2;26.7;23.9;22.6;
C649I;22.9;21.6;21.5;22.9;;;;;;26.4;23.8;;
C029O;23.2;;22.1;23.8;25.3;28.2;;31.6;;;24.3;22.3;
2661;7.7;8.7;11.1;12.8;17.4;24.4;29.4;29.0;24.5;18.5;11.2;10.3;17.1
1549;10.8;11.7;14.5;16.7;20.7;26.8;32.2;32.4;27.8;21.7;13.4;10.3;19.9
9771C;13.2;15.0;16.7;20.9;24.9;31.1;35.1;34.2;30.1;22.3;14.6;7.3;22.1
1505;11.6;10.9;12.9;14.5;19.0;22.8;25.7;27.8;24.6;19.7;12.7;12.6;17.9
3191E;8.8;9.9;11.7;13.4;17.7;27.0;31.8;31.1;26.7;19.6;11.3;10.8;18.3
3129;12.2;13.1;15.5;17.5;21.8;;35.5;34.6;29.8;22.7;13.9;12.6;
3196;11.5;12.5;14.7;17.1;21.5;30.7;35.6;34.7;30.0;22.8;14.0;12.8;21.5
3200;12.0;12.8;15.1;17.4;21.7;30.9;35.4;34.6;29.8;22.8;14.2;12.5;21.6
3195;11.5;12.2;14.7;17.1;21.5;30.6;35.1;34.3;29.0;21.4;13.2;11.6;21.0
3175;12.2;12.8;15.3;17.3;21.8;31.0;35.8;35.1;30.2;23.3;14.2;13.0;21.8
2462;3.9;2.8;2.8;4.9;10.7;18.9;24.8;25.2;19.7;14.2;4.6;6.1;11.6
6155A;19.6;19.1;20.6;22.6;24.1;29.1;31.0;31.6;28.9;25.2;19.9;17.6;24.1
6000A;18.7;17.7;18.1;20.9;22.7;26.4;28.1;29.4;27.6;24.6;20.0;17.1;22.6
7178I;19.5;20.1;21.5;24.4;27.3;33.0;34.9;34.1;32.7;27.5;21.2;17.2;26.1
7228;19.1;19.5;21.1;24.0;26.9;32.7;34.4;33.6;32.4;26.9;20.6;16.5;25.6
7031;18.0;18.0;18.9;21.0;22.7;26.8;28.5;29.1;28.1;25.1;20.2;16.6;22.8
9262;10.7;11.4;11.6;15.5;20.3;24.5;27.9;29.3;26.3;20.0;12.9;10.2;18.4
9263D;10.6;11.4;12.0;16.2;20.9;25.5;;30.6;;;12.9;9.8;
1690A;14.2;14.2;17.0;19.0;22.6;27.8;33.4;33.8;29.6;23.7;14.9;13.9;22.0
1484C;13.3;12.6;14.1;16.4;19.3;22.8;28.3;27.4;23.8;20.3;14.8;14.8;19.0
1495;13.3;;14.6;;18.8;22.8;29.3;;25.1;20.8;;14.9;
2867;;10.4;12.8;15.0;19.9;27.5;32.4;32.2;27.9;;12.8;10.5;
2870;12.0;11.4;13.6;15.8;20.4;28.0;;;;22.2;13.6;11.3;
C929I;22.6;20.7;20.6;22.3;22.9;24.7;;26.4;26.1;25.8;23.5;22.8;
C430E;11.9;9.0;9.7;12.9;13.7;19.0;23.6;23.2;19.8;14.2;9.5;8.2;14.6
C139E;;20.9;20.6;22.2;22.6;;;;;25.9;;;
C449C;22.5;21.4;21.0;22.8;24.0;27.5;29.9;30.1;28.4;26.8;23.7;22.7;25.1
C447A;18.9;16.4;16.2;17.1;18.4;22.9;25.2;27.8;;;18.5;;
C429I;24.5;23.3;;;25.2;;;30.8;;28.0;;;
2465;10.2;9.0;10.4;13.5;18.2;26.0;31.1;31.1;26.1;20.6;11.4;11.1;18.2
5796;16.9;17.2;19.1;21.7;25.3;;37.2;37.0;33.2;27.4;19.1;18.1;
5783;17.2;18.1;20.1;22.4;26.0;33.9;37.7;37.7;33.7;27.4;19.5;17.5;25.9
2030;8.9;8.8;9.8;13.1;18.1;25.3;29.6;29.8;25.1;20.2;10.9;11.6;17.6
0016A;17.0;18.2;18.6;20.9;24.4;;;;;23.9;18.4;16.4;
9981A;17.5;18.7;18.9;21.8;25.0;31.3;34.2;34.2;31.2;25.6;19.2;14.4;24.3
9381I;11.9;11.7;12.4;16.7;21.6;28.5;32.4;32.6;27.7;22.4;13.7;11.5;20.3
8368U;12.8;12.4;13.4;17.1;22.0;29.6;33.7;33.0;27.8;22.1;13.8;11.3;20.8
3260B;13.6;14.2;16.8;19.2;23.2;32.2;37.0;35.9;31.5;24.3;15.7;;
8416;18.5;19.0;19.7;21.5;23.2;26.7;29.5;29.3;28.3;24.6;19.7;17.2;23.1
8414A;17.8;18.4;19.6;21.4;23.7;28.0;30.7;30.3;29.0;24.5;19.0;16.4;23.2
2422;9.6;10.2;12.1;14.9;20.0;27.6;32.3;31.5;27.3;21.1;11.6;8.7;18.9
2539;9.3;9.7;11.6;13.8;18.3;25.7;30.7;30.0;25.9;20.1;11.3;8.7;17.9
2614;10.5;11.3;13.7;15.9;20.9;28.7;33.5;32.8;28.2;21.3;12.8;7.8;19.8
9390;11.7;12.0;12.7;16.4;21.6;28.2;31.9;32.6;27.9;22.0;13.3;10.3;20.1
9434;13.5;14.6;15.6;19.9;24.3;31.1;34.1;33.8;29.9;21.5;14.4;8.9;21.8
