Indicativo;enero;febrero;marzo;abril;mayo;junio;julio;agosto;septiembre;octubre;noviembre;diciembre;anual
1014;9930(10);9892(27);9984(04);9969(10);9949(08);10007(15);10046(07);10080(25);10044(13);9975(23);9910(21);10089(04);9892(27/feb)
1024E;9636(10);9602(27);9691(05);9681(10);9664(08);9715(15);9819(19);9789(22);9757(13);9673(23);9622(21);9782(04);9602(27/feb)
0367;9832(11);;9814(05);;9860(11);9847(15);9949(30);9941(04);9920(14);9827(14);;9969(20);
5530E;9414(05);9359(27);9406(07);9386(04);9361(08);9423(15);9460(03);9459(18);9472(12);9371(13);;9425(04);
5514;9305(05);9230(27);9279(07);9260(04);9240(08);9295(15);9340(03);9333(18);9349(12);9243(13);9221(22);9295(04);9221(22/nov)
3013;8807(04);8704(27);8813(04);8820(04);8821(08);8846(15);8951(11);8934(18);8918(13);8822(13);8816(23);8910(03);8704(27/feb)
4642E;10062(04);10042(27);10060(21);10031(04);9949(08);10070(15);10097(19);10083(25);10100(12);10002(13);9999(26);10009(03);9949(08/may)
9898;9383(04);9237(27);9350(04);9378(05);9360(11);9383(15);9477(30);9476(19);9433(13);9369(14);9377(23);9494(19);9237(27/feb)
5270B;9390(05);9340(27);9399(07);9363(04);;9411(15);9460(03);9454(18);9462(12);;9351(22);9414(03);
9170;9547(11);9498(27);9559(04);9570(10);9568(08);9590(15);9679(30);9676(19);9653(13);9584(13);9536(21);9706(03);9498(27/feb)
C249I;10133(08);10118(20);10096(30);10085(18);;10101(21);;10063(09);10094(29);10032(24);10076(22);10060(03);
C649I;10118(08);10114(20);10085(30);10068(18);;10081(22);;;;10004(26);10061(25);10034(03);
C029O;10148(08);;10106(30);10097(18);10045(08);10112(22);10087(25);10073(09);10106(29);;10081(26);10069(03);
1549;9324(10);9360(26);9393(04);9333(10);9306(08);9411(15);9489(29);9481(18);9456(13);9342(23);9290(21);9435(03);9290(21/nov)
9771C;9775(04);9649(27);9754(04);9774(05);9798(11);9773(15);9870(30);9855(19);9857(13);9769(13);9775(23);9916(20);9649(27/feb)
1505;9440(10);9490(13);9521(04);9420(10);9407(08);9525(15);9619(18);9597(19);9574(13);;9402(20);9537(03);
3191E;8871(04);8791(27);8894(04);8878(04);8869(08);8919(15);9014(22);8998(18);8994(13);8887(13);8874(21);8973(03);8791(27/feb)
3129;9346(04);9268(27);9355(04);9336(04);9328(08);9372(15);9446(11);9432(18);9438(12);9342(13);9331(21);9429(04);9268(27/feb)
3196;9231(04);9155(27);9245(04);9218(04);9211(08);9261(15);9341(11);9323(18);9328(12);9227(13);9216(21);9309(04);9155(27/feb)
3200;9308(04);9233(27);9322(04);9295(04);9289(08);9337(15);9412(21);9395(18);9400(12);9303(13);9294(21);9386(03);9233(27/feb)
3195;9256(04);9177(27);9260(04);9243(04);9241(08);9282(15);9360(21);9347(18);9349(13);9254(13);;9338(03);
3175;9312(04);9233(27);9324(04);9303(04);9293(08);9341(15);9415(11);9402(18);9408(13);9309(13);9302(21);9392(04);9233(27/feb)
2462;7972(04);7874(27);7968(07);7958(04);7943(08);8018(15);8136(22);8126(19);8086(14);7977(13);7960(21);8040(03);7874(27/feb)
6155A;10065(05);10024(27);10057(07);10041(04);10015(08);10058(15);;10071(18);10118(13);10016(13);10015(22);10068(04);
6000A;10034(05);9974(27);10013(07);9981(05);9965(08);10015(15);10049(12);10045(18);10067(12);9965(13);9963(22);10026(04);9963(22/nov)
7178I;9966(04);9886(27);9966(04);9931(05);9954(08);9914(15);10029(12);10015(19);10013(13);9939(13);9946(23);10032(04);9886(27/feb)
7228;9950(04);9879(27);9957(04);9924(05);9950(08);9908(15);10016(12);10004(19);10005(13);9934(13);9936(23);10023(04);9879(27/feb)
9263D;9449(11);9381(27);9459(04);9480(10);9469(08);9490(15);;;;;9441(21);9600(03);
1690A;9784(10);9837(26);9877(30);9787(10);9736(08);9872(15);9929(18);9928(18);9891(13);9783(22);9751(20);9861(03);9736(08/may)
1484C;9821(10);9882(26);9938(30);9808(10);9766(08);9912(15);9985(29);9977(19);9933(13);9820(23);9789(20);9890(03);9766(08/may)
1495;9672(10);;9766(30);;9608(08);9755(15);;;9775(13);;9637(20);9724(03);
2867;;9074(27);9130(04);9098(04);9051(08);9150(15);9232(29);9218(18);9193(13);;9068(21);9157(03);
2870;9142(04);9109(26);9160(04);;9084(08);9174(15);;;;;;;
C929I;10139(13);10151(21);10113(30);10088(18);10045(08);;10093(25);10080(09);10110(29);10022(26);10087(05);;
C430E;7672(08);7594(19);7584(30);7625(19);7577(10);7672(16);7712(19);7686(25);7691(30);7576(26);7605(26);7591(03);7576(26/oct)
C139E;;10135(21);10089(30);10056(18);10027(08);;;;10099(29);10000(26);;10003(03);
C449C;10135(08);10133(20);10091(30);10074(18);10025(08);10090(22);10074(24);10054(09);10090(29);10008(26);10066(25);;
C447A;9469(08);9464(21);9425(30);9416(18);9374(08);;;9425(09);9448(30);;9407(25);;
C429I;10087(08);10084(20);;10033(18);9978(08);;;10010(10);;9964(26);;;
2465;8869(04);8818(27);8896(04);8873(04);8842(08);8916(15);9015(30);8998(18);8982(13);;8850(21);8934(03);
5796;9978(05);9946(27);9979(21);;9892(08);9990(15);10009(03);10001(25);10015(12);9926(13);9924(22);9954(03);
5783;10037(05);10009(27);10044(21);10008(04);9948(08);10045(15);10072(03);10061(18);10075(12);9984(13);;10020(03);
2030;8784(11);8684(27);8783(04);8790(04);8787(08);8820(15);8928(30);8914(18);8891(13);8794(13);8768(21);8885(03);8684(27/feb)
0016A;9914(04);9784(27);9893(05);9909(05);9948(11);9912(15);;10012(19);9996(14);9910(13);9916(23);10032(19);
9981A;9950(04);9823(27);9931(04);9951(05);9978(11);9936(15);10058(22);10037(19);10036(14);9935(13);9946(23);10078(20);9823(27/feb)
9381I;8989(04);8885(27);9001(04);9008(04);9015(08);9029(15);9135(11);9114(18);9092(13);9012(13);9008(23);9106(03);8885(27/feb)
8368U;8988(04);8872(27);8990(04);8987(04);;9011(15);9106(11);9090(18);9074(13);8994(13);8981(23);9091(03);
3260B;9431(04);9365(27);9449(04);9407(04);9399(08);9461(15);9526(11);9510(18);9510(12);9424(13);;;
8414A;9932(04);9831(27);9938(04);9919(05);9963(11);9925(15);10033(30);10016(19);10009(13);9929(13);9936(23);10045(19);9831(27/feb)
2422;9153(10);9119(27);9179(04);9160(04);9128(08);9204(15);;9280(18);;9160(23);9124(21);9240(03);
2539;9028(10);8997(27);9053(04);9039(04);9007(08);9082(15);9176(29);9164(18);9143(13);9042(23);8999(21);9116(03);8997(27/feb)
2614;9228(10);9224(27);9270(04);;9201(08);9294(15);9369(29);9362(18);9341(13);9242(23);9202(21);9313(03);
9390;9110(04);9023(27);9117(04);9128(04);9134(08);9145(15);9252(11);9229(18);9206(13);9130(13);9128(21);9227(03);9023(27/feb)
9434;9694(11);9596(27);9700(04);9718(04);9712(09);9705(15);9795(30);9789(19);9760(13);9706(13);9708(21);9844(03);9596(27/feb)
