Indicativo;enero;febrero;marzo;abril;mayo;junio;julio;agosto;septiembre;octubre;noviembre;diciembre;anual
5796;10243;10222;10180;;10144;10152;10145;10154;10169;10153;10165;10245;
5783;10242;10219;10178;10140;10144;10150;10144;10153;10169;10152;;10247;
2030;10214;10188;10164;10135;10132;10140;10152;10162;10174;10164;10171;10282;10173
0016A;10199;10158;10138;10133;10142;10157;;;;10170;10157;10272;
9981A;10203;10164;10143;10134;10142;10155;10171;10182;10180;10168;10159;10276;10173
9381I;10224;10194;10166;10138;10138;10142;10154;10165;10178;10170;10179;10297;10179
8368U;10218;10188;10155;10129;;10131;10143;10155;10171;10161;10169;10286;
3260B;10229;10203;10166;10133;10136;10135;10138;10149;10167;10157;;;
8414A;10211;10174;10145;10132;10144;10156;10173;10182;10180;10165;10158;10267;10174
2422;10222;10205;10176;10136;10137;10146;;10163;;10162;10176;10290;
2539;10222;10206;10178;10138;10140;10149;10156;10166;10178;10165;10178;10291;10181
2614;10231;10219;10187;;10148;10159;10165;10176;10187;10172;10185;10302;
9390;10217;10188;10164;10137;10137;10144;10156;10167;10176;10168;10177;10296;10177
9434;10211;10177;10153;10132;10136;10148;10165;10177;10176;10169;10169;10292;10175
