Indicativo;enero;febrero;marzo;abril;mayo;junio;julio;agosto;septiembre;octubre;noviembre;diciembre;anual
4642E;9.1;7.9;7.2;11.0;13.3;17.0;20.3;20.2;17.7;14.8;9.4;7.9;13.0
9898;4.1;3.2;3.6;6.2;9.1;13.9;16.9;16.0;14.5;10.5;4.8;1.8;8.7
5270B;6.8;6.4;5.9;9.7;12.5;18.7;22.8;21.9;18.8;;8.4;7.0;
9170;3.6;3.2;4.2;5.4;9.4;13.5;16.3;15.5;13.7;8.9;5.1;3.4;8.5
C249I;16.4;16.0;15.9;16.5;17.9;19.8;;22.2;21.6;20.5;18.2;17.5;
C649I;17.0;16.2;15.6;16.7;;;;;;20.3;18.2;;
C029O;14.5;;14.2;15.4;17.1;19.2;;21.9;;;16.8;15.9;
2661;1.4;0.3;0.0;2.9;6.2;9.8;12.7;12.6;10.0;7.6;1.5;0.8;5.5
1549;4.1;2.8;3.2;5.6;9.1;12.9;15.4;14.7;12.3;9.2;4.4;1.2;7.9
9771C;3.1;3.2;4.1;7.4;10.0;15.5;18.6;17.6;15.7;11.6;4.8;2.4;9.5
1505;4.7;3.5;2.5;4.1;7.9;10.9;13.0;11.4;10.8;7.8;3.5;2.0;6.8
3191E;3.3;2.6;2.5;5.2;8.6;14.8;18.4;18.9;15.4;11.6;4.8;4.7;9.2
3129;4.1;3.1;2.4;6.3;9.3;;18.7;18.0;13.9;10.0;3.9;2.3;
3196;4.3;3.7;3.7;6.8;10.2;15.8;20.2;20.1;16.3;11.9;5.5;4.0;10.2
3200;4.6;4.0;4.1;7.4;11.1;17.1;21.2;20.6;16.6;12.2;5.9;3.7;10.7
3195;5.3;4.5;4.5;7.5;11.0;16.9;21.0;20.6;17.0;12.6;6.2;5.0;11.0
3175;3.3;1.7;0.8;5.1;8.1;13.1;17.6;17.0;13.3;9.6;3.6;1.8;7.9
2462;-1.7;-3.5;-3.5;-0.9;3.2;9.0;13.1;13.5;9.7;7.0;-0.3;0.7;3.9
6155A;9.2;9.9;9.9;12.8;15.5;19.0;22.2;23.2;19.8;17.1;11.3;10.2;15.0
6000A;11.8;12.1;12.0;14.0;16.3;19.7;22.6;23.8;21.7;19.1;13.8;12.3;16.6
7178I;7.9;8.4;8.2;12.0;14.2;18.9;21.8;21.6;19.5;16.5;9.7;8.8;14.0
7228;6.8;7.6;7.1;11.0;13.2;17.8;20.8;20.8;18.4;15.7;8.7;7.7;13.0
7031;7.8;8.7;8.7;12.0;14.5;18.8;22.0;22.7;19.9;17.3;10.4;9.7;14.4
9262;4.5;3.6;4.3;6.8;10.4;13.6;16.2;16.3;14.4;9.8;5.9;2.3;9.0
9263D;3.1;1.8;2.5;4.8;8.5;11.9;;14.7;;;4.5;1.1;
1690A;6.3;5.0;4.8;7.0;10.0;13.7;15.6;15.1;13.1;10.2;5.9;3.8;9.2
1484C;7.7;6.9;6.4;7.6;10.8;13.4;16.0;15.4;13.7;12.1;8.4;7.6;10.5
1495;7.0;;5.9;;10.4;13.2;15.7;;13.7;11.9;;6.6;
2867;;1.3;-0.3;4.2;7.1;10.4;13.0;12.0;9.1;;1.9;0.1;
2870;4.5;2.8;2.1;5.6;8.5;12.3;;;;8.8;3.8;1.5;
C929I;18.5;17.8;17.2;17.7;18.8;21.0;;23.0;23.1;21.7;20.0;19.0;
C430E;4.6;2.3;2.0;4.2;5.1;10.0;14.3;14.3;11.3;6.7;2.9;2.0;6.6
C139E;;16.5;15.7;16.9;17.6;;;;;20.5;;;
C449C;16.7;15.8;15.6;17.0;18.1;20.3;22.2;22.9;22.0;21.0;18.5;17.4;19.0
C447A;11.8;10.3;10.1;10.9;12.0;14.5;16.5;18.1;;;12.9;;
C429I;16.1;15.4;;;17.0;;;21.7;;19.5;;;
2465;3.0;1.0;0.9;4.2;7.6;12.3;15.9;16.1;13.0;9.7;3.7;2.0;7.5
5796;8.2;6.5;4.8;9.6;12.6;;20.4;20.8;17.2;14.6;8.8;6.8;
5783;9.1;8.1;6.7;11.2;14.1;18.1;21.8;21.9;18.5;15.8;9.9;8.4;13.6
2030;1.0;-0.1;-0.1;2.2;5.8;9.6;12.6;12.1;9.7;5.7;1.5;-0.6;5.0
0016A;5.9;6.1;6.7;9.8;12.3;;;;;14.8;8.3;4.5;
9981A;7.8;7.6;8.3;10.1;13.6;18.4;20.6;20.8;18.3;14.8;9.8;6.2;13.0
9381I;1.8;0.1;-0.1;2.2;5.8;10.2;13.7;13.2;10.4;6.9;1.2;-1.2;5.4
8368U;0.8;-0.5;0.6;3.7;6.7;11.2;14.6;13.9;11.3;8.3;2.1;0.0;6.1
3260B;5.2;4.1;3.5;7.5;10.5;16.1;20.6;20.3;16.0;11.6;6.0;;
8416;10.5;10.3;10.2;12.7;15.0;19.1;22.0;22.4;20.2;17.6;11.2;9.2;15.0
8414A;6.9;6.9;6.8;10.5;13.0;17.3;20.7;20.6;18.0;15.6;8.6;6.4;12.6
2422;3.0;1.7;1.2;4.3;7.7;11.9;15.2;15.0;12.3;8.3;3.0;1.3;7.1
2539;1.9;0.4;-0.5;2.5;5.6;9.6;12.9;12.9;10.0;6.8;1.5;-0.4;5.3
2614;4.2;2.4;2.1;5.2;8.8;12.6;16.0;15.4;12.4;9.0;3.4;1.8;7.8
9390;2.7;1.2;0.8;4.0;7.0;11.7;14.9;14.5;11.8;7.7;2.0;-0.3;6.5
9434;5.7;4.6;5.6;8.4;12.1;16.5;19.2;18.9;17.1;12.3;6.4;3.6;10.9
