Indicativo;enero;febrero;marzo;abril;mayo;junio;julio;agosto;septiembre;octubre;noviembre;diciembre;anual
1111;56.1;53.4;80.0;27.6;75.2;47.8;19.8;61.9;153.2;22.3;140.3;263.8;1001.4
1109;79.0;68.9;82.8;55.4;83.4;63.7;30.3;54.2;174.6;27.5;185.2;251.4;1156.4
8500A;191.2;17.8;30.6;14.4;13.4;14.8;0.2;24.4;9.6;8.6;4.4;0.8;330.2
5000C;24.4;56.2;41.2;222.6;;;0.2;1.0;1.4;22.2;54.6;;
4121;18.1;38.3;42.8;43.2;13.4;18.4;3.6;9.2;0.0;35.8;23.6;37.8;284.2
5402;14.1;47.4;49.4;63.5;39.4;4.1;6.2;4.4;0.0;30.9;51.3;31.2;341.9
8096;9.6;40.6;30.8;17.2;22.7;30.6;101.4;40.4;2.4;23.9;11.6;27.6;358.8
1014;147.3;116.4;154.8;82.2;77.1;113.6;46.0;127.0;238.9;66.7;266.5;222.2;1658.7
1024E;144.3;106.0;148.2;74.3;88.5;122.4;50.4;134.6;135.1;80.9;251.3;232.5;1568.5
0367;96.1;43.2;52.0;25.5;11.5;37.4;40.2;39.8;53.3;48.1;7.1;5.2;459.4
5530E;4.8;46.7;25.2;19.9;15.7;0.7;0.0;3.3;0.9;35.9;78.5;32.7;264.3
5514;2.2;38.1;20.8;25.8;3.3;1.6;0.6;2.7;0.3;32.7;80.5;41.9;250.5
3013;6.4;21.0;;22.0;31.4;78.0;14.8;33.6;22.0;6.2;5.8;29.2;
4642E;27.8;147.2;89.8;131.2;15.4;0.0;0.0;0.0;0.0;34.0;39.0;47.9;532.3
9898;5.8;48.6;87.0;18.8;39.4;125.6;2.4;19.6;27.6;38.8;2.4;36.6;452.6
5270B;20.2;56.4;78.0;36.0;16.0;0.4;1.0;10.6;0.0;52.0;60.4;48.4;379.4
9170;15.6;32.9;35.8;4.7;41.3;59.9;86.6;34.3;7.9;14.8;16.5;40.4;390.7
C249I;2.1;11.5;1.0;0.0;1.5;0.1;0.0;0.0;0.3;0.0;0.8;13.3;30.6
C649I;1.8;7.1;16.2;1.4;1.7;0.0;0.0;0.1;0.3;3.7;4.1;22.2;58.6
C029O;2.6;21.3;9.6;0.0;0.0;0.4;0.0;0.0;1.5;0.2;4.0;9.9;49.5
2661;23.1;106.6;16.7;9.8;63.3;25.7;2.0;9.2;3.3;14.6;37.4;58.7;370.4
1549;16.4;118.6;29.6;14.4;66.6;15.2;4.2;10.0;7.8;11.8;45.6;125.0;465.2
9771C;12.4;12.9;85.4;15.2;23.6;33.2;4.2;13.5;14.0;19.8;2.0;7.6;243.8
1505;31.4;145.2;101.6;15.4;138.8;44.7;11.1;18.9;14.2;22.4;70.9;171.8;786.4
3191E;26.2;71.6;21.1;21.3;20.2;24.8;66.6;17.7;0.0;24.4;23.5;32.1;349.5
3129;17.5;42.7;19.2;16.4;22.1;7.6;71.9;26.8;0.0;19.9;5.9;19.1;269.1
3196;21.6;47.0;18.3;11.0;27.9;7.8;50.3;13.8;0.0;25.3;7.6;26.1;256.7
3200;15.1;37.7;16.3;13.1;18.1;8.1;45.5;31.9;0.0;21.8;9.1;21.7;238.4
3195;21.5;44.8;19.2;12.4;27.1;4.7;49.3;26.0;0.0;24.7;9.0;17.4;256.1
3175;14.7;34.3;14.1;9.2;23.9;9.3;62.1;20.1;0.0;28.8;3.6;16.6;236.7
2462;84.0;258.7;104.8;33.5;105.3;58.6;57.6;137.3;1.6;53.8;45.8;186.6;1127.6
6155A;12.1;100.0;35.6;58.0;31.0;0.0;0.0;4.3;1.5;46.2;42.8;12.5;344.0
6000A;71.8;23.4;8.2;14.0;5.6;0.8;0.6;39.3;0.4;20.8;12.2;42.6;239.7
7178I;50.8;3.8;48.2;9.8;0.0;0.6;0.6;44.0;0.9;11.0;5.0;3.2;177.9
7228;56.8;2.4;61.5;9.8;0.0;0.2;1.9;37.4;2.5;16.4;7.8;3.1;199.8
7031;72.8;1.5;41.0;1.2;0.0;0.0;1.9;32.1;1.1;12.4;5.4;0.2;169.6
9262;143.2;73.3;81.5;31.0;48.0;60.1;18.5;46.8;39.2;14.0;84.7;126.3;766.6
9263D;113.0;;82.4;24.1;52.0;77.9;20.3;35.9;29.4;17.7;75.3;103.5;
1690A;30.2;126.0;53.0;16.2;80.2;25.2;3.8;59.2;5.0;23.6;67.8;125.6;615.8
1484C;78.9;163.4;124.7;9.6;161.8;37.6;21.2;16.0;33.2;48.6;73.8;183.2;952.0
1495;92.5;198.3;153.1;13.0;114.0;30.9;33.1;7.0;26.9;44.4;90.2;278.5;1081.9
2867;4.7;35.3;15.7;10.4;38.7;25.3;31.0;28.2;0.0;3.3;29.6;25.4;247.6
2870;4.1;35.3;12.4;10.0;38.0;8.3;20.3;12.3;0.0;4.6;30.4;29.4;205.1
C929I;6.7;22.5;8.8;11.0;6.6;0.0;0.3;0.1;0.6;0.6;24.6;13.3;95.1
C430E;10.6;32.5;20.4;1.8;1.6;0.0;0.0;0.0;1.4;0.0;17.6;56.8;142.7
C139E;2.4;40.0;6.5;40.4;0.4;0.5;0.7;0.0;1.2;4.9;44.6;52.5;194.1
C449C;4.2;47.0;12.0;3.4;0.4;0.0;0.0;0.2;0.0;0.2;5.1;25.8;98.3
C447A;36.1;114.1;35.3;2.0;19.2;14.6;7.8;7.6;8.3;6.8;5.7;41.2;298.7
C429I;0.0;13.6;6.0;10.6;0.0;0.0;0.0;0.0;0.0;0.2;0.6;0.8;31.8
2465;10.1;35.6;28.7;9.8;51.2;15.8;40.4;38.2;0.0;30.4;14.6;39.6;314.4
5796;14.2;18.9;60.8;33.8;38.7;0.0;0.0;6.0;0.7;31.3;128.1;35.4;367.9
5783;12.4;55.2;58.4;48.9;33.3;0.0;0.9;8.1;0.0;13.3;62.2;28.3;321.0
2030;8.4;59.2;20.6;15.8;67.6;122.4;18.2;27.8;3.6;19.0;12.6;52.6;427.8
0016A;15.9;16.2;51.1;11.5;17.1;12.0;33.8;9.6;39.6;28.1;10.6;3.9;249.4
9981A;76.0;11.4;43.4;13.2;14.6;13.0;25.4;12.6;11.0;32.0;8.4;1.8;262.8
9381I;19.4;23.2;36.6;;;36.2;11.8;26.0;2.8;6.6;6.6;10.0;
8368U;15.8;7.6;36.8;7.0;47.2;30.4;14.8;45.2;40.6;7.8;3.2;4.0;260.4
3260B;5.8;16.2;14.4;13.2;14.4;10.6;39.6;27.8;0.0;24.4;35.0;20.4;221.8
8416;153.3;12.5;52.0;23.0;11.8;20.8;1.9;26.4;6.0;17.0;7.4;3.5;335.6
8414A;136.7;19.2;55.7;28.8;11.5;16.0;1.6;27.1;8.5;8.9;8.8;1.2;324.0
2422;10.8;32.8;6.4;7.0;40.0;6.4;30.4;6.4;0.2;4.6;19.2;26.6;190.8
2539;9.0;45.2;9.9;2.5;33.9;4.3;34.7;9.7;0.1;6.1;22.2;27.9;205.5
2614;7.8;73.8;12.4;3.4;49.8;39.8;30.2;43.5;0.0;5.2;38.2;38.8;342.9
9390;9.6;15.0;27.1;18.0;32.1;77.1;6.2;34.5;2.7;1.2;4.2;10.1;237.8
9434;18.4;26.4;41.4;3.6;16.2;100.1;22.2;18.8;12.6;4.2;1.0;7.8;272.7
