Indicativo;enero;febrero;marzo;abril;mayo;junio;julio;agosto;septiembre;octubre;noviembre;diciembre;anual
1024E;9.4;5.8;10.0;13.9;13.8;17.6;20.6;20.3;19.3;14.5;12.3;11.2;14.1
0367;;5.7;10.1;;17.0;;25.3;25.5;;16.8;;9.5;
5530E;7.6;7.6;10.9;14.9;17.2;22.9;25.0;27.0;23.1;15.7;10.3;8.4;15.9
5514;7.4;6.7;9.7;;15.9;22.1;25.0;26.8;22.6;15.8;10.8;9.3;
3013;4.1;1.7;5.8;9.7;13.0;17.4;20.4;21.2;18.7;10.7;7.0;5.0;11.2
4642E;11.4;11.0;13.7;15.7;18.5;21.7;23.9;27.4;25.6;19.5;14.7;13.0;18.0
9898;7.3;5.0;8.1;12.5;15.7;20.6;24.8;24.5;21.7;14.7;9.8;6.9;14.3
5270B;8.7;8.0;10.4;14.9;;22.7;25.7;29.0;24.6;;12.0;11.0;
9170;7.5;5.8;9.3;12.8;15.6;20.0;23.6;23.8;21.5;14.8;10.1;8.1;14.4
C249I;;;19.5;;20.1;21.8;23.0;24.6;24.2;23.1;20.2;19.1;
C649I;17.9;16.8;;;20.0;21.7;;24.7;;22.6;20.1;;
C029O;17.1;16.5;19.4;19.3;20.1;;24.1;25.5;25.3;;19.8;18.4;
2661;4.2;3.0;4.5;9.7;12.7;17.5;19.2;20.7;19.6;11.8;6.5;5.9;11.3
1549;7.0;5.7;7.4;13.0;15.9;20.2;21.8;23.3;21.6;14.0;8.9;6.8;13.8
9771C;7.9;5.9;10.5;14.6;18.5;23.2;27.1;26.5;23.6;16.3;11.1;6.7;16.0
1505;7.1;5.0;7.1;11.3;13.2;16.9;19.4;19.6;19.3;13.0;9.4;8.6;12.5
3191E;5.7;4.0;6.1;10.6;14.3;19.6;23.0;25.3;21.9;13.5;8.2;7.7;13.3
3195;7.2;6.3;8.9;13.5;17.1;22.2;26.0;27.7;24.1;15.5;10.4;7.8;15.6
3129;6.6;5.7;9.2;12.8;16.6;21.8;24.9;26.8;23.5;15.2;10.2;6.8;15.0
3196;7.2;6.0;8.5;13.1;17.0;22.0;25.3;27.6;24.1;15.8;10.4;8.0;15.4
3200;6.9;5.9;8.8;13.1;17.2;22.5;26.1;28.0;24.4;16.0;10.6;7.8;15.6
3175;6.3;5.0;8.5;12.7;16.6;21.4;24.6;26.7;23.6;15.2;10.2;6.9;14.8
2462;0.1;-2.8;-1.5;4.2;7.6;13.0;16.8;19.3;16.1;7.7;2.2;5.1;7.3
6155A;12.9;12.4;14.8;16.4;19.4;23.9;27.0;27.2;25.5;19.9;15.3;13.8;19.0
6000A;13.9;12.7;16.2;16.2;18.8;22.2;25.7;26.5;24.6;20.6;16.4;15.0;19.1
7178I;12.8;11.4;15.3;17.8;20.8;25.0;29.0;29.2;26.3;20.1;15.0;13.4;19.7
7228;11.6;10.7;14.8;17.2;20.3;24.5;28.6;28.7;25.8;19.4;14.3;12.0;19.0
7031;12.4;11.0;14.5;16.3;19.0;22.9;26.0;27.0;25.1;19.5;15.0;12.6;18.4
9262;6.9;4.8;8.3;13.1;14.7;19.5;23.3;22.7;21.0;14.8;10.4;8.4;14.0
9263D;6.1;3.8;7.9;12.4;14.1;18.9;22.7;22.7;20.7;14.2;;7.2;
1690A;9.2;7.7;9.7;14.2;17.4;20.7;23.1;24.9;23.4;15.8;11.6;10.2;15.7
1484C;9.5;8.6;9.6;13.0;15.6;18.2;20.1;22.7;21.1;16.2;12.2;11.7;14.9
1495;8.9;8.0;8.7;12.5;15.2;17.8;19.7;22.9;21.6;15.6;11.3;10.8;14.4
2867;4.6;3.3;6.6;10.6;13.9;18.7;;22.3;20.5;12.6;8.5;5.8;
2870;5.9;5.0;7.7;11.8;14.9;19.6;22.5;24.0;22.0;14.1;9.6;7.6;13.7
C929I;19.0;17.9;19.6;19.4;20.0;21.6;22.9;23.9;24.2;23.2;20.9;20.5;21.1
C430E;3.9;0.5;7.6;6.0;8.2;12.6;19.2;17.3;14.6;9.9;6.4;8.0;9.5
C139E;;17.2;;18.9;19.2;21.1;22.9;23.8;24.2;22.5;20.0;20.0;
C449C;18.3;17.7;19.7;19.9;20.6;22.7;24.5;25.7;25.3;23.4;20.8;19.8;21.5
C447A;13.1;12.0;14.5;14.1;15.0;17.4;19.5;21.5;21.2;18.3;15.3;15.4;16.4
C429I;;17.7;19.8;19.6;;21.7;;25.1;25.0;23.2;20.5;20.5;
2465;4.3;2.6;5.8;10.7;13.4;18.1;21.8;23.5;21.1;13.0;8.5;7.7;12.5
5796;10.3;9.6;12.6;15.4;18.0;22.4;24.6;28.8;26.2;19.3;14.0;12.3;17.8
5783;11.2;11.1;13.6;16.4;19.4;23.7;25.6;29.7;27.1;20.2;14.7;12.9;18.8
2030;4.4;2.7;5.5;10.1;12.9;17.5;20.7;21.8;19.7;12.0;7.6;6.7;11.8
0016A;11.3;8.1;12.1;15.2;18.6;23.3;26.6;26.9;23.7;18.0;13.1;10.8;17.3
9981A;13.3;10.3;13.9;17.1;20.0;24.9;28.1;28.5;25.2;18.8;13.7;12.2;18.8
9381I;5.6;2.7;7.4;11.1;14.0;18.4;23.1;22.7;20.0;12.3;8.3;6.1;12.6
8368U;5.6;3.2;7.3;11.4;14.6;19.4;23.4;23.4;20.2;12.7;8.4;6.1;13.0
3260B;7.6;6.7;9.8;13.8;18.0;22.7;26.7;28.5;25.1;16.5;11.7;7.8;16.2
8416;13.7;10.9;15.4;17.3;19.6;23.5;26.8;27.4;24.7;19.5;15.5;14.0;19.0
8414A;11.6;9.5;13.8;15.8;19.0;23.1;26.6;27.2;24.1;18.4;14.1;12.4;18.0
2422;5.1;4.5;7.2;11.9;15.0;19.3;22.6;23.8;21.6;13.7;8.9;6.4;13.3
2539;3.7;2.8;5.7;9.9;12.8;;20.3;21.6;19.9;11.9;7.5;5.3;
2614;6.4;5.0;8.0;12.5;15.6;20.2;23.2;24.5;22.5;14.1;9.3;7.2;14.0
9390;5.8;3.2;7.6;11.6;14.5;18.8;23.2;23.2;20.4;12.9;8.8;6.4;13.0
9434;8.7;6.8;10.7;14.6;18.4;22.9;27.1;26.4;23.6;16.5;11.6;8.6;16.3
