Indicativo;enero;febrero;marzo;abril;mayo;junio;julio;agosto;septiembre;octubre;noviembre;diciembre;anual
5000C;10125;10045;;10044;10048;10055;10055;10052;10074;10041;10061;10151;
4121;9500;9415;9374;9409;9425;9434;9441;9445;9468;9425;9432;9533;9442
5402;10131;;10010;;10038;10038;10043;10032;10062;10032;10056;10155;
8096;;9033;8999;9051;9070;9086;9097;9109;9128;9072;9069;9164;
1014;10211;10157;10052;10116;10166;10163;10162;10184;10200;10155;10128;10241;10161
1024E;9907;9851;9752;9818;9869;9869;9872;9892;9906;9857;9828;9936;9863
0367;10031;9964;9888;;9984;;9989;10008;;9985;;10072;
5530E;9563;9479;9460;9476;9487;9495;9505;9506;9528;9489;9503;9594;9507
5514;9424;9341;9322;;9353;9363;9373;9376;9397;9355;9366;9454;
3013;9002;8920;8870;8927;8953;8970;8978;8993;9011;8955;8944;9040;8964
4642E;10217;10132;10102;10116;10129;10134;10139;10123;10147;10118;10141;10239;10145
9898;;9472;9416;9486;9503;;9517;9535;9559;9505;9502;9592;
5270B;9555;9473;9443;9466;;9490;9499;9498;9520;9478;9492;9583;
9170;9793;9726;9640;9700;9737;9739;9737;9758;9778;9734;9719;9826;9741
C249I;;;10152;10141;10139;10150;10140;10118;10133;10123;10144;10198;
C649I;10182;10116;;10128;10125;10134;10123;10102;10115;10107;10128;10175;
C029O;10209;10145;;10151;10151;10162;10150;;10143;;10155;10211;
2661;9164;9095;9014;9074;9116;9126;9135;9151;9165;9115;9089;9197;9120
1549;9591;9518;9433;9480;9522;9527;9535;9549;9563;9521;9499;9616;9530
9771C;9971;9892;9827;9895;9908;9911;9911;9932;9957;9912;9915;10015;9921
1505;9711;9647;9546;9601;9654;9656;9663;9679;9688;9644;9608;9726;9652
3191E;9069;8988;;8991;9017;9031;9039;9051;9070;9017;9008;9105;
3195;9448;9365;;9358;9378;9387;9392;9402;9425;9381;9380;9482;
3129;9545;9461;9406;9453;9473;9480;9483;9493;9518;9475;9475;9580;9487
3196;9425;9342;9290;9337;;9367;9372;9382;9404;9358;9357;9459;
3200;9504;9420;9368;9413;9433;9441;9446;9455;9479;9436;9436;9540;9448
3175;9511;9427;9373;9420;9439;9448;9451;9462;9485;9441;;9545;
2462;8138;8057;8013;8074;8111;8140;8157;8175;8183;8109;8085;8181;8119
6155A;10222;10138;10116;10134;10138;10141;10138;10146;;10135;10155;10252;
6000A;10163;10080;10064;10080;10084;10090;10091;10088;10111;10079;10098;10190;10102
7178I;10148;10061;10018;10060;10067;10072;10068;10084;10109;10068;10081;10181;10085
7228;10135;10049;10005;10047;10055;10059;10054;10071;10095;10055;10068;10168;10072
9263D;9686;9617;;9599;;9640;;9661;9680;9628;9614;9717;
1690A;10062;9989;9894;9939;9979;9981;;9995;10007;9974;9953;10077;
1484C;10102;;9934;9980;10026;10027;10034;10037;10049;10013;9994;10114;
1495;9937;9862;9773;9818;;;9873;;9888;9850;9828;9947;
2867;9310;;9167;9212;9245;9253;;9273;9288;9243;9230;9340;
2870;9346;9269;9204;9243;;9279;;9290;9306;9270;9263;9376;
C929I;10208;10141;10159;;10154;10163;10153;10133;10142;10128;10151;10188;
C430E;7711;7640;7687;7675;7678;7714;7739;7728;7722;7691;7684;7727;7700
C139E;;10126;;10144;10143;;10146;10124;10131;;10137;10177;
C449C;10200;10130;10147;10143;10141;10148;10137;10116;10128;10117;10140;10185;10144
C447A;9528;9461;9482;9478;9476;9489;9486;;9479;9464;9479;9519;
C429I;10145;10081;10099;10094;;10103;;10071;10081;10073;10093;;
2465;9072;8994;8935;8983;9015;9027;9034;9049;9065;9013;9001;9104;9024
5796;10133;;10023;10035;10044;10049;10054;;;10036;10060;10155;
5783;10202;10116;10086;10100;10111;10113;;10102;10130;10101;10127;;
2030;8975;8896;8838;8899;;8948;8957;8973;8989;8931;8915;9010;
0016A;10107;10033;9967;10041;10053;10058;10058;10075;;10051;10055;10147;
9981A;10144;10069;10003;10071;10084;10086;10086;10103;10131;10084;10089;10184;10095
9381I;9197;9114;;9116;9141;9156;9160;9179;9198;9144;9135;9231;
8368U;9175;9092;9044;9100;9122;9137;9142;9162;9180;9125;9119;9213;9134
3260B;9622;9538;9485;9528;9545;9552;9556;9562;9587;9546;9550;9656;9561
8414A;10137;10056;10000;10060;10069;;10070;10089;10116;10068;10076;10172;
2422;9374;9299;9227;9277;9311;9319;9323;9339;9355;9311;9296;;
2539;9247;9173;9102;9154;9190;9200;9206;9221;9237;9189;9172;9279;9198
2614;9464;9390;9315;9363;9397;9404;9410;9423;9439;9397;9382;9495;9407
9390;9316;9236;9178;9234;9261;9272;9275;9294;9315;9262;9254;9351;9271
9434;9912;9834;9764;9824;9846;9849;9846;9867;9892;9847;9846;9948;9856
