Indicativo;enero;febrero;marzo;abril;mayo;junio;julio;agosto;septiembre;octubre;noviembre;diciembre;anual
3469A;11.3;11.3;11.2;15.7;15.0;22.3;21.5;26.1;24.3;16.7;11.9;7.8;26.1
5973;14.2;14.0;15.4;17.2;17.7;21.3;22.6;26.6;25.0;21.4;16.6;15.4;26.6
5960;12.1;13.6;15.1;15.6;16.0;18.8;18.2;;23.0;19.6;14.1;;
5910;13.2;13.3;15.0;15.5;16.9;20.0;21.4;28.1;24.8;21.0;15.5;12.5;28.1
6001;14.0;14.3;;;;19.7;;24.1;23.6;20.5;;14.2;
1111;15.0;11.8;15.5;16.5;15.4;18.7;20.5;21.2;18.6;17.4;13.7;14.7;21.2
1109;14.8;10.4;16.0;17.4;16.6;19.6;21.6;21.7;19.8;21.2;13.2;15.0;21.7
8500A;14.4;9.7;13.8;15.4;17.8;22.4;24.1;26.5;22.4;18.2;15.8;11.5;26.5
5000C;14.5;13.5;14.9;15.3;17.1;23.4;24.0;22.7;22.9;20.5;16.4;15.9;24.0
4121;10.9;9.4;9.2;14.2;14.6;21.7;22.4;23.7;22.3;16.1;10.4;7.5;23.7
5402;12.1;12.1;13.4;16.1;16.2;20.9;20.2;24.0;21.0;19.1;13.6;8.4;24.0
8096;8.7;6.0;8.8;12.1;13.2;19.1;19.7;21.0;18.7;13.6;9.6;4.2;21.0
1014;14.6;10.5;15.0;17.2;17.4;20.3;22.1;21.4;19.2;16.4;12.2;13.0;22.1
1024E;14.2;11.0;13.5;19.4;14.9;19.2;20.0;20.4;19.0;20.5;15.9;13.0;20.5
0367;;6.9;9.5;;17.2;;20.6;22.3;;18.3;;7.5;
5530E;8.1;9.8;10.4;14.0;15.0;18.9;18.7;20.8;19.1;13.5;9.7;6.0;20.8
5514;7.0;10.0;9.8;;13.8;19.5;20.8;22.4;19.4;14.5;10.0;6.4;
3013;7.7;4.1;7.2;7.2;11.3;13.6;14.4;15.6;16.3;10.3;6.5;3.7;16.3
4642E;10.6;12.8;14.9;16.4;15.9;19.6;21.0;23.6;21.5;19.8;14.7;11.9;23.6
9898;9.4;8.8;8.4;12.3;14.2;18.0;20.9;22.9;17.9;16.0;12.0;6.7;22.9
5270B;9.5;11.7;10.1;17.9;;22.3;22.3;29.8;24.4;;15.0;11.4;
9170;12.1;8.1;8.3;10.3;14.2;18.2;19.3;20.4;16.3;15.1;12.7;9.1;20.4
C249I;;;17.9;;18.3;21.2;22.5;22.6;23.2;22.4;20.2;19.3;
C649I;17.3;17.2;;;18.1;20.3;;23.2;;22.0;19.7;;
C029O;16.3;16.6;18.4;16.9;17.7;;21.0;22.7;23.3;;19.1;18.0;
2661;10.5;7.8;5.7;9.4;11.1;16.2;15.9;19.5;16.1;11.0;8.2;6.5;19.5
1549;13.6;9.8;7.8;14.0;13.5;20.3;17.8;19.7;16.8;13.4;11.3;10.2;20.3
9771C;10.8;8.1;10.5;13.9;17.1;20.2;22.0;22.9;20.1;15.9;12.3;7.6;22.9
1505;12.3;11.6;10.6;9.9;11.9;16.0;17.1;18.3;15.6;14.1;11.7;11.8;18.3
3191E;6.2;5.2;8.5;12.8;12.9;21.8;20.0;24.2;20.0;13.9;10.1;8.4;24.2
3195;7.8;7.3;9.4;14.6;15.7;23.0;21.8;25.9;22.3;15.8;12.1;6.9;25.9
3129;7.3;7.7;10.0;12.4;14.0;21.5;20.3;22.6;20.4;15.4;12.1;7.1;22.6
3196;8.3;6.8;9.0;14.2;14.5;22.0;21.0;25.1;22.5;15.0;12.2;6.4;25.1
3200;8.4;6.4;9.4;14.0;15.0;22.4;22.2;25.2;23.2;15.6;12.4;7.0;25.2
3175;6.6;5.9;9.3;12.1;13.3;20.8;20.3;21.7;19.2;14.4;11.9;6.2;21.7
2462;4.9;2.0;1.3;9.1;7.9;17.8;14.3;21.2;16.7;10.8;4.3;8.1;21.2
6155A;14.3;13.7;13.8;16.0;19.5;22.3;26.4;25.6;24.0;21.6;15.3;12.6;26.4
6000A;15.4;12.4;15.6;16.2;18.1;23.2;25.5;25.1;24.0;20.6;16.7;13.9;25.5
7178I;11.5;10.9;12.6;18.0;18.6;22.8;24.8;26.3;23.6;19.3;15.4;9.9;26.3
7228;11.4;10.5;13.6;16.7;18.8;22.5;24.6;25.4;23.0;18.0;14.7;9.5;25.4
7031;13.6;12.5;13.6;18.5;19.8;23.0;25.2;27.0;25.0;21.5;17.0;11.5;27.0
9262;10.4;8.8;12.4;14.0;14.4;19.8;20.8;21.9;19.2;19.5;14.6;8.6;21.9
9263D;9.9;6.4;10.3;11.0;13.2;16.7;19.4;19.3;17.9;18.2;;6.4;
1690A;14.9;11.9;9.5;12.8;15.0;19.8;20.0;21.7;19.3;15.9;12.7;12.9;21.7
1484C;13.8;12.7;12.3;14.2;14.6;18.4;18.0;23.7;19.8;16.0;13.2;13.8;23.7
1495;13.2;11.7;11.4;13.3;14.7;19.2;19.0;24.9;20.7;17.2;12.4;12.7;24.9
2867;10.2;6.9;8.6;9.7;12.0;15.8;;16.7;15.9;12.4;8.3;6.0;
2870;10.8;7.8;9.7;11.2;13.5;18.3;18.1;19.6;17.6;13.5;9.4;6.9;19.6
C929I;19.3;17.8;18.9;18.3;18.9;21.4;21.8;22.8;23.4;22.8;21.7;21.6;23.4
C430E;7.1;3.5;7.0;8.5;9.0;11.9;18.7;16.9;15.7;11.2;7.4;8.3;18.7
C139E;;18.0;;17.8;18.1;20.2;22.0;22.4;23.1;22.8;20.3;19.2;
C449C;17.5;17.8;19.0;18.4;18.8;20.8;22.7;24.2;24.1;22.7;20.8;18.4;24.2
C447A;12.9;12.0;15.1;12.1;13.4;15.7;18.6;22.6;20.2;17.8;15.3;14.6;22.6
C429I;;17.1;18.4;17.5;;20.8;;23.4;25.2;22.2;20.0;21.0;
2465;8.9;6.4;6.9;14.0;12.7;19.1;18.6;21.6;18.2;15.1;10.0;6.7;21.6
5796;12.4;12.4;14.4;15.6;14.3;19.8;19.8;23.8;23.9;20.0;13.7;12.4;23.9
5783;12.5;13.5;14.4;16.8;16.2;20.7;20.0;24.7;22.5;20.1;15.2;12.2;24.7
2030;9.1;6.5;5.5;8.3;11.5;14.9;15.5;19.2;14.2;12.7;8.6;6.2;19.2
0016A;16.5;10.2;10.4;15.5;19.2;22.2;23.5;25.7;24.0;18.6;14.1;9.2;25.7
9981A;18.5;11.4;12.5;16.0;18.3;21.5;23.6;26.8;22.1;18.3;14.3;11.4;26.8
9381I;8.7;6.5;7.9;9.1;12.3;16.7;17.7;18.4;17.2;11.7;8.9;3.9;18.4
8368U;2.9;5.4;7.9;9.5;12.8;16.3;16.7;17.8;17.4;10.7;9.4;2.6;17.8
3260B;9.7;7.6;9.7;14.0;15.0;21.8;22.0;23.8;22.1;16.7;11.9;7.6;23.8
8416;14.9;11.9;16.0;16.5;18.3;23.0;24.9;25.7;23.8;19.8;16.4;12.7;25.7
8414A;12.4;9.6;13.8;15.5;17.3;21.7;24.3;24.7;23.3;17.4;14.6;10.9;24.7
2422;10.0;8.5;7.8;10.9;12.7;17.7;17.7;21.4;17.4;12.7;9.3;7.4;21.4
2539;9.1;7.0;7.1;9.4;10.4;;15.3;18.1;15.1;11.1;8.4;6.4;
2614;11.6;9.3;9.5;12.0;13.6;19.0;18.6;20.7;18.1;12.5;10.3;9.4;20.7
9390;11.5;6.5;8.5;9.6;12.9;16.2;19.0;19.4;17.1;12.6;9.4;5.9;19.4
9434;11.8;8.9;9.3;12.9;17.0;21.0;23.7;23.8;19.5;16.0;12.4;9.1;23.8
