Indicativo;parámetro;enero;febrero;marzo;abril;mayo;junio;julio;agosto;septiembre;octubre;noviembre;diciembre;anual
C929I;N;30;30;30;30;30;30;30;30;30;30;30;30;30
C929I;Min;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0
C929I;Q1;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;15.2
C929I;Q2;1.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;3.0;21.0
C929I;Q3;4.2;3.0;3.0;2.0;1.0;0.0;0.0;0.0;1.0;3.0;4.0;5.6;24.0
C929I;Q4;6.0;4.0;5.0;2.8;1.8;0.0;0.0;0.8;1.0;4.0;5.0;6.8;27.0
C929I;Max;10.0;11.0;10.0;6.0;3.0;2.0;1.0;2.0;3.0;8.0;12.0;15.0;44.0
C929I;Mn;2.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;3.0;5.0;22.5
C929I;Md;3.1;2.7;2.8;1.5;0.7;0.3;0.0;0.3;0.6;2.5;3.3;4.6;22.5
C929I;S;3.07;3.03;2.21;1.68;0.95;0.64;0.18;0.58;0.85;2.29;2.65;3.26;7.78
C929I;Cv;0.98;1.12;0.78;1.09;1.36;2.40;5.48;2.19;1.34;0.90;0.81;0.71;0.35
C430E;N;29;29;29;29;30;30;30;30;30;30;29;30;27
C430E;Min;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0
C430E;Q1;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;3.0;25.8
C430E;Q2;4.0;3.0;4.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;4.0;5.0;31.2
C430E;Q3;5.0;4.0;4.0;3.0;1.0;0.0;0.0;0.0;1.6;3.0;5.0;6.0;37.0
C430E;Q4;7.0;7.0;7.0;5.0;3.0;0.0;0.0;1.0;3.0;6.0;7.0;8.6;41.0
C430E;Max;15.0;12.0;9.0;10.0;4.0;2.0;1.0;4.0;5.0;12.0;10.0;11.0;45.0
C430E;Mn;5.0;4.0;4.0;2.0;0.5;0.0;0.0;0.0;1.0;3.0;4.0;6.0;34.0
C430E;Md;4.8;4.0;4.1;2.7;1.1;0.2;0.1;0.6;1.5;3.6;4.4;5.6;33.2
C430E;S;3.37;3.32;2.45;2.54;1.43;0.46;0.25;1.10;1.55;3.24;2.68;2.98;8.14
C430E;Cv;0.71;0.82;0.60;0.96;1.26;2.77;3.81;1.73;1.06;0.91;0.61;0.53;0.25
C139E;N;30;30;30;29;30;30;30;30;30;30;30;30;29
C139E;Min;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;23.0
C139E;Q1;1.0;0.2;1.0;1.0;0.0;0.0;0.0;0.0;0.0;2.2;5.0;4.0;31.0
C139E;Q2;4.0;3.0;2.4;2.0;0.0;0.0;0.0;0.0;1.0;4.4;6.0;7.0;38.0
C139E;Q3;6.0;4.0;4.0;3.0;2.0;0.0;0.0;0.0;2.0;6.0;7.6;8.6;42.0
C139E;Q4;8.8;7.0;6.8;4.0;2.8;1.0;1.0;1.0;4.0;7.8;8.8;11.8;49.0
C139E;Max;14.0;16.0;10.0;7.0;4.0;2.0;2.0;2.0;6.0;11.0;14.0;15.0;57.0
C139E;Mn;4.5;4.0;4.0;3.0;1.0;0.0;0.0;0.0;1.5;5.0;6.0;7.5;39.0
C139E;Md;5.2;4.3;3.9;2.7;1.3;0.4;0.3;0.4;1.8;5.2;6.8;7.9;39.7
C139E;S;3.89;4.00;2.92;1.88;1.28;0.61;0.52;0.63;1.81;2.74;3.06;3.68;9.89
C139E;Cv;0.75;0.93;0.76;0.71;1.01;1.68;1.95;1.44;1.00;0.53;0.45;0.47;0.25
C449C;N;30;30;30;30;30;30;30;30;30;30;30;30;30
C449C;Min;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0
C449C;Q1;1.2;0.2;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.2;3.0;24.0
C449C;Q2;3.0;2.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;4.0;4.0;27.0
C449C;Q3;4.0;4.6;4.0;3.0;1.0;0.0;0.0;0.0;1.0;4.0;6.0;6.0;32.6
C449C;Q4;7.0;7.0;5.0;4.0;2.0;0.0;0.0;0.8;2.0;6.0;6.0;8.8;35.0
C449C;Max;11.0;12.0;9.0;8.0;3.0;1.0;0.0;2.0;4.0;9.0;12.0;12.0;41.0
C449C;Mn;4.0;3.0;4.0;2.0;1.0;0.0;0.0;0.0;1.0;2.5;5.0;5.0;29.5
C449C;Md;4.2;3.8;3.8;2.4;0.9;0.2;0.0;0.3;0.9;3.1;4.7;5.4;29.7
C449C;S;3.02;3.40;1.94;2.04;1.08;0.38;0.00;0.58;1.08;2.66;2.81;2.91;6.51
C449C;Cv;0.71;0.89;0.51;0.85;1.16;2.27;-;2.19;1.16;0.87;0.60;0.54;0.22
C447A;N;30;30;30;30;30;30;30;30;30;30;30;30;30
C447A;Min;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;45.0
C447A;Q1;3.2;3.2;4.0;4.0;1.0;0.0;0.0;0.0;1.2;2.2;5.0;6.0;53.2
C447A;Q2;7.0;6.4;5.4;5.4;3.0;1.4;0.0;0.0;2.0;6.0;7.0;7.4;61.4
C447A;Q3;9.0;9.0;7.0;6.0;5.0;3.0;1.6;1.0;3.0;7.6;9.0;9.0;66.0
C447A;Q4;11.0;11.8;9.8;8.0;6.0;5.0;3.0;2.0;4.8;10.0;11.0;11.0;71.8
C447A;Max;17.0;14.0;14.0;16.0;8.0;6.0;8.0;4.0;7.0;13.0;17.0;17.0;89.0
C447A;Mn;8.0;8.5;6.5;6.0;4.0;2.0;0.5;1.0;2.5;7.0;8.0;8.5;64.5
C447A;Md;7.9;7.5;6.8;6.2;3.8;2.5;1.7;1.1;2.9;6.6;8.3;8.7;63.9
C447A;S;4.33;4.05;3.14;3.02;2.44;2.16;2.19;1.17;1.84;3.81;3.63;3.57;10.42
C447A;Cv;0.55;0.54;0.46;0.49;0.64;0.86;1.31;1.10;0.64;0.57;0.44;0.41;0.16
C429I;N;30;30;30;29;30;30;30;30;30;29;30;30;29
C429I;Min;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0
C429I;Q1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0
C429I;Q2;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;14.0
C429I;Q3;2.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;4.0;16.0
C429I;Q4;4.0;4.0;2.8;2.0;1.0;0.0;0.0;0.0;1.0;3.0;3.0;6.0;19.0
