Indicativo;parámetro;enero;febrero;marzo;abril;mayo;junio;julio;agosto;septiembre;octubre;noviembre;diciembre;anual
5973;Q1;247.6;269.4;315.0;322.2;319.8;314.0;269.4;257.6;279.2;267.4;291.8;258.4;
5973;Q2;283.0;307.2;342.0;358.4;339.8;345.0;315.0;275.2;307.8;308.4;316.6;297.2;
5973;Q3;300.6;339.4;428.0;386.0;369.8;391.0;355.0;301.6;344.2;340.6;328.2;340.2;
5973;Q4;399.0;405.4;460.0;416.2;444.8;429.0;417.0;362.6;365.0;371.8;386.4;395.0;
5973;Max;473.0;592.0;720.0;500.0;561.0;555.0;505.0;393.0;482.0;487.0;463.0;509.0;
5973;Mn;298.0;327.0;364.5;370.0;358.0;358.5;336.0;288.5;313.0;334.0;324.0;329.0;
5973;Md;310.8;338.1;395.0;374.0;385.0;376.9;341.5;301.5;328.4;330.1;327.7;327.2;
5973;S;75.58;85.52;103.87;50.18;76.67;71.95;79.71;48.18;55.88;66.46;56.18;75.48;
5973;Cv;0.24;0.25;0.26;0.13;0.20;0.19;0.23;0.16;0.17;0.20;0.17;0.23;
5960;N;8;8;9;8;6;7;8;8;9;8;8;8;1
5960;Min;;;;;;;;;;;;;
5960;Q1;;;;;;;;;;;;;
5960;Q2;;;;;;;;;;;;;
5960;Q3;;;;;;;;;;;;;
5960;Q4;;;;;;;;;;;;;
5960;Max;;;;;;;;;;;;;
5960;Mn;;;;;;;;;;;;;
5960;Md;;;;;;;;;;;;;
5960;S;;;;;;;;;;;;;
5960;Cv;;;;;;;;;;;;;
5910;N;15;15;16;11;17;17;13;19;16;13;12;15;2
5910;Min;231.0;271.0;278.0;;262.0;242.0;;265.0;237.0;;;259.0;
5910;Q1;253.4;280.6;299.8;;311.2;303.0;;271.0;255.8;;;288.0;
5910;Q2;290.2;310.4;319.8;;332.0;324.8;;291.0;278.0;;;299.6;
5910;Q3;307.0;323.6;347.0;;337.4;337.6;;295.0;298.2;;;311.6;
5910;Q4;345.4;348.2;369.2;;356.6;345.6;;320.0;331.2;;;324.4;
5910;Max;378.0;389.0;511.0;;400.0;377.0;;342.0;339.0;;;362.0;
5910;Mn;298.0;315.0;333.5;;333.0;333.0;;294.0;290.5;;;303.0;
5910;Md;300.7;316.9;339.9;;335.0;326.5;;296.3;289.4;;;305.8;
5910;S;43.18;33.21;54.69;;30.60;31.82;;22.09;32.84;;;27.39;
5910;Cv;0.14;0.10;0.16;;0.09;0.10;;0.07;0.11;;;0.09;
6001;N;14;16;10;11;15;8;17;14;15;17;13;10;3
6001;Min;;362.0;;;428.0;;417.0;;320.0;368.0;;;
6001;Q1;;452.4;;;438.8;;499.2;;500.8;458.0;;;
6001;Q2;;665.2;;;583.4;;560.4;;560.0;625.8;;;
6001;Q3;;814.2;;;677.0;;845.4;;739.6;714.0;;;
6001;Q4;;889.8;;;788.4;;946.4;;899.0;759.6;;;
6001;Max;;1071.0;;;946.0;;1404.0;;1131.0;1037.0;;;
6001;Mn;;732.0;;;596.0;;698.0;;712.0;688.0;;;
6001;Md;;699.6;;;634.2;;733.4;;694.6;649.2;;;
6001;S;;211.06;;;166.20;;266.56;;228.57;189.84;;;
6001;Cv;;0.30;;;0.26;;0.36;;0.33;0.29;;;
1111;N;9;8;11;12;11;11;11;10;9;9;7;7;0
1111;Min;;;;;;;;;;;;;
1111;Q1;;;;;;;;;;;;;
1111;Q2;;;;;;;;;;;;;
1111;Q3;;;;;;;;;;;;;
1111;Q4;;;;;;;;;;;;;
1111;Max;;;;;;;;;;;;;
1111;Mn;;;;;;;;;;;;;
1111;Md;;;;;;;;;;;;;
1111;S;;;;;;;;;;;;;
1111;Cv;;;;;;;;;;;;;
1109;N;13;13;14;11;12;13;13;13;15;15;11;11;2
1109;Min;;;;;;;;;154.0;152.0;;;
1109;Q1;;;;;;;;;185.8;179.4;;;
1109;Q2;;;;;;;;;209.8;209.6;;;
1109;Q3;;;;;;;;;233.0;284.6;;;
1109;Q4;;;;;;;;;254.0;303.4;;;
1109;Max;;;;;;;;;291.0;346.0;;;
1109;Mn;;;;;;;;;222.0;267.0;;;
1109;Md;;;;;;;;;219.1;247.5;;;
1109;S;;;;;;;;;36.65;65.35;;;
1109;Cv;;;;;;;;;0.17;0.26;;;
8500A;N;26;30;30;29;28;30;28;27;24;27;28;27;14
8500A;Min;146.0;145.0;150.0;146.0;129.0;98.0;140.0;123.0;135.0;145.0;161.0;149.0;
8500A;Q1;177.4;163.8;160.6;168.0;155.6;150.4;147.8;148.2;158.0;156.0;169.4;169.0;
8500A;Q2;196.8;192.4;182.0;197.0;173.0;163.0;158.6;171.0;178.0;188.2;189.2;190.4;
8500A;Q3;212.4;202.2;212.6;216.0;191.8;188.0;179.0;189.8;199.0;199.0;206.0;215.0;
8500A;Q4;238.8;233.6;252.6;248.0;223.8;204.8;209.2;212.0;210.0;234.8;222.8;232.4;
8500A;Max;281.0;281.0;277.0;273.0;266.0;235.0;240.0;226.0;244.0;286.0;255.0;348.0;
8500A;Mn;200.0;198.5;200.5;210.0;182.0;179.5;170.0;174.0;190.5;195.0;199.5;201.0;
8500A;Md;207.7;199.3;203.1;207.9;188.6;175.9;177.1;179.3;186.5;197.4;198.5;208.1;
8500A;S;35.47;36.05;39.60;35.48;34.94;30.64;31.07;30.28;28.11;35.80;27.24;46.53;
8500A;Cv;0.17;0.18;0.19;0.17;0.19;0.17;0.18;0.17;0.15;0.18;0.14;0.22;
5000C;N;2;2;2;2;2;2;5;2;3;2;3;5;0
5000C;Min;;;;;;;;;;;;;
5000C;Q1;;;;;;;;;;;;;
5000C;Q2;;;;;;;;;;;;;
5000C;Q3;;;;;;;;;;;;;
5000C;Q4;;;;;;;;;;;;;
5000C;Max;;;;;;;;;;;;;
5000C;Mn;;;;;;;;;;;;;
5000C;Md;;;;;;;;;;;;;
5000C;S;;;;;;;;;;;;;
5000C;Cv;;;;;;;;;;;;;
4121;N;17;22;22;26;24;21;18;20;22;21;21;19;3
4121;Min;55.0;91.0;64.0;90.0;71.0;74.0;95.0;87.0;72.0;63.0;45.0;52.0;
4121;Q1;100.8;103.8;116.0;124.8;117.0;109.8;111.8;110.0;90.2;82.0;70.4;90.0;
4121;Q2;111.0;119.4;128.4;138.8;137.0;128.4;120.6;113.8;106.4;98.8;107.6;120.0;
4121;Q3;141.8;149.4;150.8;170.4;150.0;137.0;133.6;128.2;120.0;116.2;131.2;143.0;
4121;Q4;167.6;199.2;205.0;213.0;206.0;194.6;164.8;184.8;188.4;148.2;165.2;179.0;
4121;Max;237.0;257.0;234.0;235.0;230.0;239.0;214.0;233.0;216.0;199.0;217.0;234.0;
4121;Mn;116.0;132.0;140.5;157.5;143.0;133.0;122.5;119.5;110.0;111.0;125.0;122.0;
4121;Md;133.5;147.0;150.0;163.2;151.6;145.3;138.9;137.5;128.4;113.8;121.6;136.1;
4121;S;48.20;47.61;46.45;44.10;44.02;45.54;36.75;41.67;44.57;35.27;45.06;47.54;
4121;Cv;0.36;0.32;0.31;0.27;0.29;0.31;0.26;0.30;0.35;0.31;0.37;0.35;
5402;N;15;15;16;19;15;17;18;15;18;16;15;17;3
5402;Min;107.0;124.0;143.0;165.0;190.0;188.0;171.0;167.0;129.0;142.0;110.0;90.0;
5402;Q1;119.6;129.4;169.2;193.0;204.0;222.0;223.6;200.4;173.4;149.8;131.0;137.2;
5402;Q2;149.6;163.4;190.8;218.0;216.8;244.0;231.4;232.6;192.2;175.8;152.0;164.0;
5402;Q3;170.6;180.8;194.4;241.0;228.2;245.8;248.4;249.0;222.8;187.6;168.2;194.6;
5402;Q4;210.4;219.8;223.6;268.0;244.4;260.6;268.0;262.4;246.4;203.8;180.2;278.6;
