Indicativo;parámetro;enero;febrero;marzo;abril;mayo;junio;julio;agosto;septiembre;octubre;noviembre;diciembre;anual
5783;Q2;4.0;4.0;4.0;4.0;2.0;0.0;0.0;0.0;1.0;3.0;4.0;5.2;38.0
5783;Q3;7.0;5.0;5.0;6.0;3.6;1.0;0.0;0.0;1.6;5.0;6.0;8.4;47.0
5783;Q4;10.0;6.2;7.0;7.0;4.8;2.0;1.0;1.0;2.0;7.0;8.0;10.4;50.0
5783;Max;15.0;11.0;12.0;12.0;9.0;8.0;2.0;2.0;5.0;11.0;13.0;13.0;61.0
5783;Mn;5.0;4.0;5.0;5.0;3.0;1.0;0.0;0.0;1.0;4.0;5.0;7.5;42.0
5783;Md;5.9;4.5;4.9;5.1;3.1;1.3;0.3;0.3;1.5;4.2;5.1;6.8;42.3
5783;S;4.33;2.74;3.35;2.55;2.30;1.83;0.52;0.61;1.46;2.87;3.36;3.80;8.72
5783;Cv;0.73;0.60;0.68;0.50;0.73;1.40;1.95;1.82;0.97;0.68;0.66;0.56;0.21
2030;N;28;28;28;28;28;27;27;26;25;26;27;27;23
2030;Min;2.0;2.0;1.0;5.0;5.0;2.0;0.0;0.0;0.0;1.0;0.0;2.0;77.0
2030;Q1;5.8;5.8;5.0;7.0;6.8;3.0;1.0;1.0;2.2;4.0;6.6;7.6;83.8
2030;Q2;10.0;7.0;8.0;9.0;9.0;4.0;2.0;2.0;4.0;7.6;9.0;10.2;91.6
2030;Q3;11.4;9.0;10.0;11.0;10.4;5.0;2.0;3.0;5.0;10.2;10.8;12.0;96.4
2030;Q4;14.4;11.0;12.0;14.0;13.2;8.0;4.0;5.0;7.8;15.0;14.4;17.2;105.0
2030;Max;21.0;14.0;17.0;18.0;17.0;15.0;10.0;8.0;11.0;18.0;20.0;21.0;115.0
2030;Mn;10.5;8.0;9.5;10.0;9.5;5.0;2.0;2.0;4.0;9.5;9.0;11.0;94.0
2030;Md;10.6;8.2;8.8;10.6;10.1;5.4;2.5;2.8;4.8;9.0;10.2;11.4;94.5
2030;S;5.09;3.07;3.97;3.71;3.42;3.05;2.29;2.04;2.80;5.15;4.77;5.19;11.08
2030;Cv;0.48;0.38;0.45;0.35;0.34;0.56;0.91;0.73;0.59;0.57;0.47;0.46;0.12
0016A;N;28;28;27;28;29;29;27;29;30;30;28;27;24
0016A;Min;0.0;1.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;37.0
0016A;Q1;2.0;2.8;3.0;4.0;4.0;1.0;0.0;2.0;3.0;3.0;2.8;2.6;47.0
0016A;Q2;4.6;4.0;5.0;4.6;5.0;2.0;1.0;2.0;4.0;5.0;4.6;4.0;56.0
0016A;Q3;6.0;6.0;7.0;7.0;6.0;3.0;1.0;4.0;5.0;6.0;6.0;5.8;61.0
0016A;Q4;9.2;8.0;9.0;8.2;8.0;5.0;3.0;5.0;6.0;8.8;9.2;7.4;69.0
0016A;Max;15.0;15.0;12.0;14.0;11.0;10.0;4.0;6.0;11.0;14.0;13.0;14.0;73.0
0016A;Mn;5.0;5.0;6.0;6.0;5.0;2.0;1.0;3.0;5.0;6.0;5.5;5.0;58.0
0016A;Md;5.6;5.5;6.1;6.1;5.9;3.2;1.4;2.9;4.6;6.1;5.7;5.4;57.8
0016A;S;3.69;3.31;2.94;2.66;2.53;2.40;1.42;1.73;2.24;3.20;3.23;3.09;9.67
0016A;Cv;0.66;0.60;0.48;0.44;0.43;0.74;1.03;0.59;0.49;0.53;0.57;0.58;0.17
9981A;N;30;29;30;29;30;30;30;30;30;30;29;30;27
9981A;Min;1.0;2.0;3.0;3.0;5.0;0.0;0.0;1.0;2.0;3.0;3.0;1.0;62.0
9981A;Q1;3.2;5.0;6.2;6.0;7.2;2.2;1.0;2.0;3.0;5.4;4.0;4.0;72.6
9981A;Q2;6.0;6.0;8.0;7.0;9.0;4.0;2.0;3.0;5.0;7.0;7.0;5.4;80.2
9981A;Q3;8.6;8.0;10.0;10.0;10.0;6.0;3.0;5.0;7.0;9.6;8.0;8.0;85.0
9981A;Q4;10.8;9.0;12.0;12.0;11.8;7.0;4.8;6.0;9.0;12.6;10.0;10.0;92.0
9981A;Max;16.0;15.0;16.0;18.0;16.0;11.0;8.0;8.0;14.0;18.0;16.0;16.0;115.0
9981A;Mn;7.5;7.0;9.0;8.0;10.0;4.5;2.0;4.0;6.0;7.5;7.0;7.0;83.0
9981A;Md;7.5;7.2;9.4;8.9;9.8;4.9;2.8;4.1;6.2;8.7;7.6;7.5;83.5
9981A;S;3.87;3.07;3.20;3.78;2.73;2.89;2.22;2.25;2.82;3.90;3.33;3.98;12.78
9981A;Cv;0.52;0.43;0.34;0.43;0.28;0.59;0.80;0.55;0.46;0.45;0.44;0.53;0.15
9381I;N;13;12;12;12;12;11;12;13;12;11;12;11;9
9381I;Min;;;;;;;;;;;;;
9381I;Q1;;;;;;;;;;;;;
9381I;Q2;;;;;;;;;;;;;
9381I;Q3;;;;;;;;;;;;;
9381I;Q4;;;;;;;;;;;;;
9381I;Max;;;;;;;;;;;;;
9381I;Mn;;;;;;;;;;;;;
9381I;Md;;;;;;;;;;;;;
9381I;S;;;;;;;;;;;;;
9381I;Cv;;;;;;;;;;;;;
8368U;N;19;20;20;20;20;18;19;18;20;20;19;19;15
8368U;Min;1.0;1.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;35.0
8368U;Q1;4.0;2.0;3.2;5.0;3.2;0.8;0.0;0.0;2.2;4.0;4.0;4.0;49.0
8368U;Q2;5.0;4.4;4.4;6.0;5.0;2.0;1.0;1.0;3.0;6.0;6.0;5.0;54.2
8368U;Q3;7.0;6.0;6.6;7.6;7.0;3.0;1.0;1.0;4.0;8.0;7.0;6.0;64.8
8368U;Q4;11.0;7.0;10.4;10.0;9.0;8.0;3.0;2.0;5.8;10.0;9.0;11.0;71.6
8368U;Max;18.0;10.0;14.0;12.0;11.0;10.0;5.0;4.0;7.0;14.0;15.0;21.0;76.0
8368U;Mn;6.0;5.5;5.5;6.5;6.5;2.0;1.0;1.0;3.0;7.0;6.0;6.0;58.0
8368U;Md;6.8;5.0;6.2;7.1;6.2;3.2;1.4;1.1;3.7;7.1;6.6;7.2;59.1
8368U;S;4.27;2.54;3.97;2.71;2.50;3.14;1.39;1.06;1.78;3.67;3.10;4.80;11.83
8368U;Cv;0.62;0.51;0.64;0.38;0.40;0.97;0.98;1.00;0.48;0.52;0.47;0.67;0.20
3260B;N;27;27;27;28;28;27;27;27;27;26;27;26;23
3260B;Min;0.0;1.0;1.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;40.0
3260B;Q1;5.0;4.0;3.6;2.8;4.0;1.0;0.0;0.0;1.0;4.0;4.0;6.4;58.8
3260B;Q2;8.2;5.0;5.0;5.6;5.0;2.0;0.0;0.2;2.0;6.0;6.4;10.0;63.0
3260B;Q3;10.0;7.8;7.0;8.4;7.0;2.8;1.0;1.0;3.0;8.0;8.0;12.0;72.6
